          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
         
node   6 sent_total    911  recv_total    913

node   7  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   6,    0) (   0,    1)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   8,    3) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   9,    0) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   5,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   6,    0) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    0) (   8,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   6,    2) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    2) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    2) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   5,    2) (   0,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   6,    3) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    2) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    1) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    0)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
         
node   7 sent_total    906  recv_total    898

node   8  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   7,    0) (   0,    0)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   9,    3) (   0,    2) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    0)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   6,    2) (   0,    2) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   9,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    2) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   6,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   7,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    0) (   7,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   7,    3) (   0,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
         
node   8 sent_total    921  recv_total    905

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    0) (   8,    0)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   7,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    2) (   7,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   6,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
